epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,8168.32,1.40893,0.91904,1.07017,0.7107,0.73937,0.77514,0.45771,1.47592,0.99368,1.13887,0.000190625,0.000190625,0.000190625
27,8481.82,1.35795,0.9052,1.04273,0.69421,0.75327,0.77858,0.45458,1.47656,0.96511,1.1337,0.00017825,0.00017825,0.00017825
28,8794.76,1.35639,0.87331,1.06985,0.69137,0.73333,0.7746,0.4553,1.47997,1.00105,1.13521,0.000165875,0.000165875,0.000165875
29,9107.46,1.35914,0.86014,1.05758,0.62158,0.77844,0.75275,0.44456,1.47132,1.11599,1.13212,0.0001535,0.0001535,0.0001535
30,9421.81,1.37087,0.90233,1.06185,0.627,0.76643,0.74984,0.4401,1.46939,1.11561,1.13266,0.000141125,0.000141125,0.000141125
31,9734.08,1.37848,0.90186,1.08425,0.62644,0.82907,0.76599,0.44678,1.48624,1.01583,1.14561,0.00012875,0.00012875,0.00012875
32,10044,1.39291,0.89751,1.10398,0.65611,0.77277,0.75957,0.44156,1.47469,1.03149,1.13726,0.000116375,0.000116375,0.000116375
33,10357.4,1.33824,0.86152,1.09423,0.72269,0.72576,0.76495,0.44512,1.48603,1.0032,1.14008,0.000104,0.000104,0.000104
34,10669.8,1.35058,0.8069,1.07782,0.72937,0.71425,0.76382,0.43247,1.50967,1.02099,1.16611,9.1625e-05,9.1625e-05,9.1625e-05
35,10979.8,1.35736,0.82739,1.0961,0.70173,0.69195,0.75276,0.42658,1.54845,1.03875,1.18904,7.925e-05,7.925e-05,7.925e-05
36,11291.5,1.35243,0.82535,1.09685,0.67917,0.73712,0.74795,0.42948,1.50647,1.01608,1.1658,6.6875e-05,6.6875e-05,6.6875e-05
37,11610.6,1.33786,0.83104,1.07086,0.68361,0.74938,0.75089,0.44402,1.46661,1.01069,1.13948,5.45e-05,5.45e-05,5.45e-05
38,11923.7,1.30171,0.79246,1.06824,0.68587,0.7475,0.75367,0.44564,1.46545,1.01124,1.13777,4.2125e-05,4.2125e-05,4.2125e-05
39,12236.6,1.30239,0.79983,1.06216,0.66655,0.75353,0.75554,0.44571,1.46491,1.01786,1.13899,2.975e-05,2.975e-05,2.975e-05
40,12548.6,1.30193,0.77022,1.06937,0.6319,0.79155,0.75333,0.44679,1.4657,1.02569,1.14335,1.7375e-05,1.7375e-05,1.7375e-05
